,MP-ID,Cluster_ID,cluster_size,sublattice_element,dbcv_cluster,probabilities
32636,mp-1219660,105,153,Pu,0.720180477,1
32637,mp-1219665,94,54,Pa,0.793606147,0.662983611
32638,mp-1219668,105,153,U,0.720180477,1
32639,mp-1219669,-1,24875,Pu,0.846819876,0
32640,mp-1219671,94,54,Pu,0.793606147,0.66295291
32641,mp-1219681,-1,24875,Ni,0.846819876,0
32642,mp-1219685,105,153,Pu,0.720180477,0.63869414
32643,mp-1219687,48,16,Ni,0.716186854,1
32644,mp-1219690,48,16,Co,0.716186854,0.976158557
32645,mp-1219699,-1,24875,Fe,0.846819876,0
32646,mp-1219726,105,153,U,0.720180477,1
32647,mp-1219727,-1,24875,Fe,0.846819876,0
32648,mp-1219743,92,37,Pu,0.66472661,1
32649,mp-1219772,-1,24875,Co,0.846819876,0
32650,mp-1219795,-1,24875,Ni,0.846819876,0
32651,mp-1219799,-1,24875,Ni,0.846819876,0
32652,mp-1219805,112,24,Ni,0.226554758,1
32653,mp-1219807,-1,24875,Br,0.846819876,0
32654,mp-1219854,95,57,Pu,0.634396917,1
32655,mp-1219900,-1,24875,U,0.846819876,0
32656,mp-1219978,-1,24875,Co,0.846819876,0
32657,mp-1219989,112,24,Co,0.226554758,1
32658,mp-1219997,112,24,Ni,0.226554758,1
32659,mp-1220015,-1,24875,Gd,0.846819876,0
32660,mp-1220041,95,57,Gd,0.634396917,0.428930075
32661,mp-1220092,122,81,Ni,0.776330517,0.411514061
32662,mp-1220143,-1,24875,O,0.846819876,0
32663,mp-1220174,112,24,Ni,0.226554758,1
32664,mp-1220177,48,16,Ni,0.716186854,1
32665,mp-1220204,48,16,Ni,0.716186854,1
32666,mp-1220287,-1,24875,Mn,0.846819876,0
32667,mp-1220291,-1,24875,O,0.846819876,0
32668,mp-1220896,-1,24875,U,0.846819876,0
32669,mp-1220994,94,54,Eu,0.793606147,0.378077056
32670,mp-1221067,94,54,Ce,0.793606147,0.210185665
32671,mp-1221073,105,153,Ce,0.720180477,1
32672,mp-1221080,-1,24875,Ce,0.846819876,0
32673,mp-1221088,-1,24875,Ce,0.846819876,0
32674,mp-1221258,-1,24875,F,0.846819876,0
32675,mp-1221267,-1,24875,O,0.846819876,0
32676,mp-1221328,-1,24875,Ni,0.846819876,0
32677,mp-1221353,43,20,Eu,0.698356717,1
32678,mp-1221355,-1,24875,O,0.846819876,0
32679,mp-1221405,-1,24875,O,0.846819876,0
32680,mp-1221436,-1,24875,Cl,0.846819876,0
32681,mp-1221454,-1,24875,V,0.846819876,0
32682,mp-1221497,94,54,Mn,0.793606147,1
32683,mp-1221520,-1,24875,Mn,0.846819876,0
32684,mp-1221554,-1,24875,Mn,0.846819876,0
32685,mp-1221563,102,63,Fe,0.303740293,0.163006128
32686,mp-1221566,74,52,Ni,0.237824832,1
32687,mp-1221594,-1,24875,O,0.846819876,0
32688,mp-1221599,102,63,Co,0.303740293,1
32689,mp-1221613,-1,24875,Cr,0.846819876,0
32690,mp-1221619,-1,24875,Fe,0.846819876,0
32691,mp-1221622,170,28,Co,0.456200681,0.139835972
32692,mp-1221637,171,17,Co,0.271697669,0.961773078
32693,mp-1221649,-1,24875,Mn,0.846819876,0
32694,mp-1221658,-1,24875,Mn,0.846819876,0
32695,mp-1221664,-1,24875,Mn,0.846819876,0
32696,mp-1221685,102,63,Ni,0.303740293,0.7771285
32697,mp-1221696,-1,24875,Pd,0.846819876,0
32698,mp-1221708,-1,24875,Mn,0.846819876,0
32699,mp-1221739,-1,24875,Mn,0.846819876,0
32700,mp-1221742,-1,24875,Mn,0.846819876,0
32701,mp-1221758,-1,24875,Mn,0.846819876,0
32702,mp-1221761,-1,24875,Mn,0.846819876,0
32703,mp-1221780,-1,24875,Mn,0.846819876,0
32704,mp-1221789,-1,24875,Mn,0.846819876,0
32705,mp-1221791,-1,24875,Mn,0.846819876,0
32706,mp-1221795,-1,24875,Fe,0.846819876,0
32707,mp-1221798,-1,24875,Mn,0.846819876,0
32708,mp-1221802,-1,24875,Mn,0.846819876,0
32709,mp-1221816,-1,24875,Mn,0.846819876,0
32710,mp-1221833,-1,24875,Mn,0.846819876,0
32711,mp-1221840,151,33,O,0.619843502,0.990161185
32712,mp-1221863,94,54,Mn,0.793606147,1
32713,mp-1221865,-1,24875,Mn,0.846819876,0
32714,mp-1221881,-1,24875,Mn,0.846819876,0
32715,mp-1221887,-1,24875,Mn,0.846819876,0
32716,mp-1221889,-1,24875,Mn,0.846819876,0
32717,mp-1221890,-1,24875,Mn,0.846819876,0
32718,mp-1221894,-1,24875,Mn,0.846819876,0
32719,mp-1221896,-1,24875,Mn,0.846819876,0
32720,mp-1221898,74,52,Mn,0.237824832,0.861197845
32721,mp-1221906,-1,24875,Mn,0.846819876,0
32722,mp-1221922,-1,24875,Mn,0.846819876,0
32723,mp-1221938,-1,24875,Mn,0.846819876,0
32724,mp-1221940,-1,24875,Mn,0.846819876,0
32725,mp-1221977,-1,24875,Mn,0.846819876,0
32726,mp-1222054,68,43,Mn,0.529865078,0.753202482
32727,mp-1222068,102,63,Fe,0.303740293,0.110408495
32728,mp-1222096,102,63,Co,0.303740293,0.370206666
32729,mp-1222131,105,153,Mn,0.720180477,0.38804536
32730,mp-1222234,-1,24875,Mn,0.846819876,0
32731,mp-1222713,105,153,U,0.720180477,1
32732,mp-1222719,-1,24875,O,0.846819876,0
32733,mp-1222723,105,153,U,0.720180477,1
32734,mp-1222734,-1,24875,U,0.846819876,0
32735,mp-1222799,169,214,U,0.308432577,0.827122073
32736,mp-1222833,-1,24875,Gd,0.846819876,0
32737,mp-1222871,-1,24875,Ni,0.846819876,0
32738,mp-1222879,112,24,Ni,0.226554758,1
32739,mp-1222892,44,33,Ni,0.747557307,0.168766623
32740,mp-1222896,-1,24875,Ni,0.846819876,0
32741,mp-1222905,95,57,Ce,0.634396917,1
32742,mp-1222911,95,57,Ce,0.634396917,1
32743,mp-1222913,-1,24875,Ce,0.846819876,0
32744,mp-1222918,105,153,Ce,0.720180477,1
32745,mp-1222920,170,28,Ce,0.456200681,0.12458998
32746,mp-1222922,105,153,Ce,0.720180477,1
32747,mp-1222924,-1,24875,Ce,0.846819876,0
32748,mp-1222929,48,16,Ni,0.716186854,1
32749,mp-1222931,112,24,Ni,0.226554758,1
32750,mp-1222937,-1,24875,Co,0.846819876,0
32751,mp-1222938,-1,24875,Ce,0.846819876,0
32752,mp-1222940,-1,24875,O,0.846819876,0
32753,mp-1222943,-1,24875,Ce,0.846819876,0
32754,mp-1222946,-1,24875,Ce,0.846819876,0
32755,mp-1222949,48,16,Ni,0.716186854,1
32756,mp-1222952,96,23,Ce,0.798950272,1
32757,mp-1222956,-1,24875,Ni,0.846819876,0
32758,mp-1222958,105,153,Eu,0.720180477,1
32759,mp-1222959,-1,24875,Co,0.846819876,0
32760,mp-1222960,112,24,Ni,0.226554758,1
32761,mp-1222964,96,23,Ce,0.798950272,0.823328292
32762,mp-1222982,112,24,Ni,0.226554758,0.357693977
32763,mp-1222993,95,57,Eu,0.634396917,0.428951
32764,mp-1223014,-1,24875,Ce,0.846819876,0
32765,mp-1223016,106,72,Ce,0.754067142,0.270173987
32766,mp-1223023,-1,24875,Eu,0.846819876,0
32767,mp-1223045,-1,24875,Gd,0.846819876,0
32768,mp-1223120,-1,24875,U,0.846819876,0
32769,mp-1223155,107,493,La,0.439191259,0.001175816
32770,mp-1223176,95,57,Ce,0.634396917,1
32771,mp-1223179,95,57,Ce,0.634396917,0.999843866
32772,mp-1223259,-1,24875,O,0.846819876,0
32773,mp-1223269,-1,24875,O,0.846819876,0
32774,mp-1223311,-1,24875,Cl,0.846819876,0
32775,mp-1223313,-1,24875,Cl,0.846819876,0
32776,mp-1223322,-1,24875,F,0.846819876,0
32777,mp-1223386,-1,24875,O,0.846819876,0
32778,mp-1223393,-1,24875,O,0.846819876,0
32779,mp-1223427,-1,24875,Ni,0.846819876,0
32780,mp-1223439,-1,24875,O,0.846819876,0
32781,mp-1223451,-1,24875,Ce,0.846819876,0
32782,mp-1223490,-1,24875,C,0.846819876,0
32783,mp-1223522,-1,24875,Fe,0.846819876,0
32784,mp-1223648,105,153,Cl,0.720180477,1
32785,mp-1223663,-1,24875,O,0.846819876,0
32786,mp-1223664,-1,24875,Pt,0.846819876,0
32787,mp-1223790,-1,24875,Cl,0.846819876,0
32788,mp-1223822,103,35,O,0.734241603,1
32789,mp-1223858,112,24,Co,0.226554758,0.804155517
32790,mp-1223876,-1,24875,F,0.846819876,0
32791,mp-1223899,48,16,Ni,0.716186854,1
32792,mp-1223966,122,81,Fe,0.776330517,1
32793,mp-1223978,138,40,Co,0.740740835,0.808881571
32794,mp-1224003,78,24,Mn,0.607876587,0.953879409
32795,mp-1224007,-1,24875,O,0.846819876,0
32796,mp-1224123,112,24,Ni,0.226554758,0.693593843
32797,mp-1224157,-1,24875,U,0.846819876,0
32798,mp-1224174,78,24,Mn,0.607876587,1
32799,mp-1224233,78,24,Mn,0.607876587,1
32800,mp-1224254,-1,24875,Co,0.846819876,0
32801,mp-1224387,-1,24875,O,0.846819876,0
32802,mp-1224416,173,107,Gd,0.352874125,1
32803,mp-1224432,149,142,U,0.353649831,0.816536494
32804,mp-1224527,105,153,Gd,0.720180477,1
32805,mp-1224549,145,70,Gd,0.578747282,1
32806,mp-1224554,-1,24875,U,0.846819876,0
32807,mp-1224571,105,153,Gd,0.720180477,1
32808,mp-1224599,94,54,Gd,0.793606147,1
32809,mp-1224606,177,111,Gd,0.846819876,0.822165473
32810,mp-1224619,128,19,Gd,0.606904145,1
32811,mp-1224628,-1,24875,Gd,0.846819876,0
32812,mp-1224630,112,24,Ni,0.226554758,1
32813,mp-1224639,106,72,Gd,0.754067142,1
32814,mp-1224641,109,77,Gd,0.30949115,0.782505732
32815,mp-1224644,144,131,Gd,0.642687673,0.474181534
32816,mp-1224645,169,214,Gd,0.308432577,0.862166954
32817,mp-1224663,144,131,Gd,0.642687673,0.586811506
32818,mp-1224679,144,131,Gd,0.642687673,1
32819,mp-1224680,99,24,Sb,0.679882563,1
32820,mp-1224681,108,20,Gd,0.559175429,1
32821,mp-1224695,-1,24875,Gd,0.846819876,0
32822,mp-1224712,145,70,Gd,0.578747282,1
32823,mp-1224715,-1,24875,Fe,0.846819876,0
32824,mp-1224725,-1,24875,Fe,0.846819876,0
32825,mp-1224733,-1,24875,Gd,0.846819876,0
32826,mp-1224737,-1,24875,Pt,0.846819876,0
32827,mp-1224739,-1,24875,Gd,0.846819876,0
32828,mp-1224747,133,63,Gd,0.150229623,1
32829,mp-1224750,106,72,Gd,0.754067142,0.857859786
32830,mp-1224775,-1,24875,Gd,0.846819876,0
32831,mp-1224779,48,16,Ni,0.716186854,1
32832,mp-1224805,91,48,Co,0.498253146,0.515297416
32833,mp-1224810,-1,24875,Fe,0.846819876,0
32834,mp-1224829,-1,24875,Co,0.846819876,0
32835,mp-1224834,-1,24875,Ni,0.846819876,0
32836,mp-1224852,-1,24875,Fe,0.846819876,0
32837,mp-1224860,-1,24875,Ni,0.846819876,0
32838,mp-1224863,91,48,Co,0.498253146,0.526530515
32839,mp-1224869,-1,24875,Gd,0.846819876,0
32840,mp-1224874,-1,24875,Gd,0.846819876,0
32841,mp-1224877,100,295,Gd,0.554631053,1
32842,mp-1224895,73,15,Fe,1,1
32843,mp-1224913,-1,24875,Ni,0.846819876,0
32844,mp-1224930,23,28,Fe,0.754224267,1
32845,mp-1224937,116,113,Co,0.996338069,1
32846,mp-1224951,-1,24875,Fe,0.846819876,0
32847,mp-1224960,29,74,Ni,0.394894932,0.278122533
32848,mp-1224988,-1,24875,Gd,0.846819876,0
32849,mp-1225010,-1,24875,O,0.846819876,0
